class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
p;15.73;x;h;o;f;e;;w;18.cze;17.93;s;y;w;u;w;t;g;;d;a
p;14.81;x;h;e;f;e;;w;18.52;18.29;s;y;w;u;w;t;p;;d;w
p;16.51;x;g;e;f;e;;w;17.86;17.96;s;y;w;u;w;t;g;;d;a
p;14.maj;x;g;e;f;e;;w;17.88;17.45;s;y;w;u;w;t;p;;d;a
p;13.23;f;g;e;f;e;;w;16.41;16.39;s;y;w;u;w;t;p;;d;u
p;13.68;x;h;e;f;e;;w;18.15;18.21;s;y;w;u;w;t;g;;d;a
p;15.42;f;h;e;f;e;;w;18.sie;17.78;s;y;w;u;w;t;p;;d;w
p;15.37;f;h;o;f;e;;w;17.sty;17.29;s;y;w;u;w;t;g;;d;u
p;17.31;x;g;e;f;e;;w;16.94;18.47;s;y;w;u;w;t;p;;d;a
p;14.84;f;h;o;f;e;;w;16.79;18.0;s;y;w;u;w;t;g;;d;w
p;13.95;f;g;o;f;e;;w;17.lis;16.94;s;y;w;u;w;t;g;;d;w
p;13.43;f;g;e;f;e;;w;16.88;17.61;s;y;w;u;w;t;g;;d;u
p;16.39;x;g;e;f;e;;w;18.94;18.58;s;y;w;u;w;t;g;;d;u
p;11.lip;x;h;o;f;e;;w;16.sty;16.33;s;y;w;u;w;t;g;;d;u
p;12.cze;x;g;o;f;e;;w;17.81;15.maj;s;y;w;u;w;t;p;;d;w
p;16.16;f;g;o;f;e;;w;16.73;16.79;s;y;w;u;w;t;p;;d;u
p;gru.67;x;g;o;f;e;;w;15.68;15.29;s;y;w;u;w;t;g;;d;a
p;15.52;x;g;o;f;e;;w;16.95;17.44;s;y;w;u;w;t;g;;d;u
p;15.26;x;g;o;f;e;;w;18.99;18.mar;s;y;w;u;w;t;p;;d;w
p;16.lut;x;g;e;f;e;;w;17.39;17.53;s;y;w;u;w;t;p;;d;u
p;16.82;f;h;e;f;e;;w;17.81;16.wrz;s;y;w;u;w;t;p;;d;a
p;15.27;f;h;e;f;e;;w;17.17;16.97;s;y;w;u;w;t;p;;d;u
p;12.sty;f;g;o;f;e;;w;16.25;17.cze;s;y;w;u;w;t;g;;d;w
p;14.28;x;g;e;f;e;;w;17.77;17.gru;s;y;w;u;w;t;p;;d;u
p;15.mar;f;g;o;f;e;;w;16.71;16.74;s;y;w;u;w;t;g;;d;a
p;18.sty;x;g;e;f;e;;w;18.35;18.lip;s;y;w;u;w;t;g;;d;w
p;16.69;f;g;o;f;e;;w;17.0;17.45;s;y;w;u;w;t;p;;d;w
p;11.mar;x;h;o;f;e;;w;15.69;16.34;s;y;w;u;w;t;g;;d;u
p;14.66;f;g;e;f;e;;w;16.73;15.27;s;y;w;u;w;t;g;;d;a
p;13.99;f;h;e;f;e;;w;16.71;16.23;s;y;w;u;w;t;p;;d;u
p;13.62;f;h;e;f;e;;w;17.cze;17.mar;s;y;w;u;w;t;g;;d;a
p;14.49;f;g;e;f;e;;w;16.77;17.22;s;y;w;u;w;t;g;;d;w
p;14.16;x;g;e;f;e;;w;16.44;17.34;s;y;w;u;w;t;g;;d;w
p;18.89;x;g;o;f;e;;w;18.23;17.94;s;y;w;u;w;t;p;;d;a
p;13.mar;x;h;o;f;e;;w;16.72;16.85;s;y;w;u;w;t;p;;d;u
p;12.sie;x;g;e;f;e;;w;16.48;16.24;s;y;w;u;w;t;g;;d;u
p;13.lip;x;g;e;f;e;;w;17.84;17.91;s;y;w;u;w;t;g;;d;u
p;14.42;x;h;o;f;e;;w;18.lut;18.cze;s;y;w;u;w;t;g;;d;u
p;14.45;x;g;o;f;e;;w;17.44;17.25;s;y;w;u;w;t;g;;d;u
p;16.lis;f;g;e;f;e;;w;17.95;18.61;s;y;w;u;w;t;p;;d;a
p;15.61;x;g;e;f;e;;w;17.62;17.79;s;y;w;u;w;t;g;;d;w
p;14.93;x;h;o;f;e;;w;17.71;18.23;s;y;w;u;w;t;g;;d;w
p;15.58;f;g;e;f;e;;w;18.14;17.96;s;y;w;u;w;t;g;;d;u
p;15.98;x;h;e;f;e;;w;18.sie;18.66;s;y;w;u;w;t;p;;d;a
p;15.62;f;h;o;f;e;;w;18.48;17.75;s;y;w;u;w;t;p;;d;u
p;16.79;x;g;e;f;e;;w;17.98;16.76;s;y;w;u;w;t;g;;d;a
p;13.cze;f;h;o;f;e;;w;16.32;16.wrz;s;y;w;u;w;t;g;;d;u
p;15.mar;f;h;e;f;e;;w;19.lut;18.84;s;y;w;u;w;t;g;;d;w
p;16.sie;f;g;o;f;e;;w;17.33;18.wrz;s;y;w;u;w;t;g;;d;a
p;13.43;x;h;e;f;e;;w;17.sty;17.25;s;y;w;u;w;t;p;;d;w
p;16.24;x;h;o;f;e;;w;17.45;17.78;s;y;w;u;w;t;p;;d;a
p;16.78;f;h;o;f;e;;w;17.81;17.92;s;y;w;u;w;t;g;;d;u
p;16.26;f;h;o;f;e;;w;17.31;17.mar;s;y;w;u;w;t;g;;d;a
p;gru.59;x;h;e;f;e;;w;15.47;15.77;s;y;w;u;w;t;p;;d;w
p;16.68;x;h;e;f;e;;w;19.sty;17.55;s;y;w;u;w;t;p;;d;a
p;14.89;f;h;o;f;e;;w;18.57;17.73;s;y;w;u;w;t;g;;d;a
p;14.72;x;g;o;f;e;;w;17.66;18.mar;s;y;w;u;w;t;g;;d;w
p;13.59;x;h;o;f;e;;w;17.57;18.17;s;y;w;u;w;t;g;;d;w
p;16.lip;x;g;o;f;e;;w;17.23;17.76;s;y;w;u;w;t;p;;d;u
p;cze.87;x;g;n;f;e;;w;cze.88;13.64;;y;w;u;w;t;p;;d;a
p;sie.59;p;g;n;f;e;;w;wrz.15;17.34;;y;w;u;w;t;p;;d;a
p;maj.95;p;g;n;f;e;;w;lip.54;gru.73;;y;w;u;w;t;p;;d;u
p;cze.51;x;g;n;f;e;;w;06.sie;gru.92;;y;w;u;w;t;p;;d;a
p;lip.66;x;g;n;f;e;;w;sie.55;14.98;;y;w;u;w;t;p;;d;a
p;06.kwi;x;g;n;f;e;;w;lip.68;14.68;;y;w;u;w;t;p;;d;u
p;07.cze;p;g;n;f;e;;w;lip.26;12.mar;;y;w;u;w;t;p;;d;u
p;cze.32;x;g;n;f;e;;w;lip.66;15.84;;y;w;u;w;t;p;;d;a
p;08.sie;x;g;n;f;e;;w;sie.44;16.56;;y;w;u;w;t;p;;d;u
p;07.maj;p;g;n;f;e;;w;cze.37;lis.75;;y;w;u;w;t;p;;d;u
p;cze.44;p;g;n;f;e;;w;lip.61;13.59;;y;w;u;w;t;p;;d;u
p;cze.64;p;g;n;f;e;;w;lip.14;gru.48;;y;w;u;w;t;p;;d;a
p;cze.93;x;g;n;f;e;;w;lip.99;14.23;;y;w;u;w;t;p;;d;u
p;sie.23;x;g;n;f;e;;w;08.lut;15.67;;y;w;u;w;t;p;;d;a
p;lip.37;x;g;n;f;e;;w;07.sie;13.cze;;y;w;u;w;t;p;;d;a
p;sie.49;p;g;n;f;e;;w;sie.35;15.lip;;y;w;u;w;t;p;;d;u
p;07.maj;x;g;n;f;e;;w;sie.63;16.79;;y;w;u;w;t;p;;d;a
p;maj.92;x;g;n;f;e;;w;lip.47;gru.44;;y;w;u;w;t;p;;d;u
p;sie.91;x;g;n;f;e;;w;09.lis;16.66;;y;w;u;w;t;p;;d;u
p;sie.71;x;g;n;f;e;;w;08.sie;16.46;;y;w;u;w;t;p;;d;u
p;sie.79;x;g;n;f;e;;w;sie.71;16.44;;y;w;u;w;t;p;;d;u
p;07.wrz;p;g;n;f;e;;w;lip.97;lis.93;;y;w;u;w;t;p;;d;a
p;08.sie;x;g;n;f;e;;w;sie.22;16.67;;y;w;u;w;t;p;;d;u
p;lip.63;x;g;n;f;e;;w;lip.97;13.44;;y;w;u;w;t;p;;d;u
p;cze.39;x;g;n;f;e;;w;08.mar;13.86;;y;w;u;w;t;p;;d;u
p;cze.86;x;g;n;f;e;;w;08.kwi;16.mar;;y;w;u;w;t;p;;d;u
p;sie.85;p;g;n;f;e;;w;sie.58;15.18;;y;w;u;w;t;p;;d;a
p;lip.73;p;g;n;f;e;;w;09.wrz;16.mar;;y;w;u;w;t;p;;d;a
p;maj.84;x;g;n;f;e;;w;sie.14;14.47;;y;w;u;w;t;p;;d;u
p;06.maj;p;g;n;f;e;;w;sie.46;16.14;;y;w;u;w;t;p;;d;a
p;cze.58;x;g;n;f;e;;w;lip.82;14.maj;;y;w;u;w;t;p;;d;u
p;07.lut;x;g;n;f;e;;w;lip.69;15.52;;y;w;u;w;t;p;;d;a
p;maj.55;x;g;n;f;e;;w;lip.19;gru.25;;y;w;u;w;t;p;;d;a
p;cze.63;x;g;n;f;e;;w;lip.95;15.63;;y;w;u;w;t;p;;d;a
p;cze.83;x;g;n;f;e;;w;07.sie;16.88;;y;w;u;w;t;p;;d;u
p;06.mar;p;g;n;f;e;;w;lip.86;13.85;;y;w;u;w;t;p;;d;a
p;sie.82;x;g;n;f;e;;w;lip.84;13.76;;y;w;u;w;t;p;;d;u
p;lip.33;x;g;n;f;e;;w;sie.29;14.74;;y;w;u;w;t;p;;d;u
p;08.maj;x;g;n;f;e;;w;cze.69;13.83;;y;w;u;w;t;p;;d;a
p;08.lip;x;g;n;f;e;;w;lip.98;15.37;;y;w;u;w;t;p;;d;u
p;cze.85;x;g;n;f;e;;w;lip.83;13.mar;;y;w;u;w;t;p;;d;u
p;lip.44;p;g;n;f;e;;w;sie.58;15.59;;y;w;u;w;t;p;;d;a
p;lip.19;x;g;n;f;e;;w;lip.24;17.lut;;y;w;u;w;t;p;;d;a
p;07.lip;x;g;n;f;e;;w;sie.82;18.sie;;y;w;u;w;t;p;;d;a
p;lip.81;x;g;n;f;e;;w;08.gru;14.57;;y;w;u;w;t;p;;d;a
p;06.sie;x;g;n;f;e;;w;lip.71;14.72;;y;w;u;w;t;p;;d;a
p;08.sty;x;g;n;f;e;;w;sie.81;14.45;;y;w;u;w;t;p;;d;a
p;07.maj;p;g;n;f;e;;w;sie.88;15.87;;y;w;u;w;t;p;;d;u
p;sie.47;x;g;n;f;e;;w;09.mar;16.31;;y;w;u;w;t;p;;d;u
p;cze.36;x;g;n;f;e;;w;06.sty;gru.19;;y;w;u;w;t;p;;d;a
p;lip.53;p;g;n;f;e;;w;08.mar;15.86;;y;w;u;w;t;p;;d;u
p;lip.62;p;g;n;f;e;;w;sie.19;15.52;;y;w;u;w;t;p;;d;u
p;cze.18;p;g;n;f;e;;w;lip.98;14.28;;y;w;u;w;t;p;;d;u
p;cze.67;p;g;n;f;e;;w;09.sty;15.35;;y;w;u;w;t;p;;d;a
p;maj.61;x;g;n;f;e;;w;lip.23;paü.48;;y;w;u;w;t;p;;d;a
p;08.sie;x;g;n;f;e;;w;lip.87;14.49;;y;w;u;w;t;p;;d;a
p;cze.37;p;g;n;f;e;;w;sie.65;16.68;;y;w;u;w;t;p;;d;u
p;cze.25;p;g;n;f;e;;w;cze.99;14.21;;y;w;u;w;t;p;;d;u
p;06.sie;x;g;n;f;e;;w;lip.24;gru.94;;y;w;u;w;t;p;;d;a
p;cze.71;x;g;n;f;e;;w;07.wrz;14.96;;y;w;u;w;t;p;;d;a
p;sie.38;x;g;n;f;e;;w;sie.16;15.38;;y;w;u;w;t;p;;d;a
p;cze.52;x;g;n;f;e;;w;lip.29;gru.43;;y;w;u;w;t;p;;d;u
p;maj.73;p;g;n;f;e;;w;cze.83;14.sie;;y;w;u;w;t;p;;d;a
p;08.mar;x;g;n;f;e;;w;lip.82;13.89;;y;w;u;w;t;p;;d;u
p;sie.25;x;g;n;f;e;;w;07.maj;14.58;;y;w;u;w;t;p;;d;a
p;9.0;p;g;n;f;e;;w;sie.79;16.28;;y;w;u;w;t;p;;d;u
p;lip.97;p;g;n;f;e;;w;8.0;13.26;;y;w;u;w;t;p;;d;u
p;lip.45;x;g;n;f;e;;w;sie.56;14.67;;y;w;u;w;t;p;;d;u
p;cze.27;p;g;n;f;e;;w;sie.18;13.41;;y;w;u;w;t;p;;d;a
p;lip.38;p;g;n;f;e;;w;sie.33;gru.98;;y;w;u;w;t;p;;d;a
p;07.lut;p;g;n;f;e;;w;lip.75;15.mar;;y;w;u;w;t;p;;d;a
p;06.wrz;p;g;n;f;e;;w;lip.46;13.54;;y;w;u;w;t;p;;d;u
p;lip.22;p;g;n;f;e;;w;08.sty;15.mar;;y;w;u;w;t;p;;d;a
p;lip.67;x;g;n;f;e;;w;lip.85;13.84;;y;w;u;w;t;p;;d;a
p;lip.83;x;g;n;f;e;;w;lip.92;16.lut;;y;w;u;w;t;p;;d;u
p;06.lis;x;g;n;f;e;;w;lip.53;14.cze;;y;w;u;w;t;p;;d;a
p;lip.81;p;g;n;f;e;;w;07.sie;14.lip;;y;w;u;w;t;p;;d;u
p;cze.59;x;g;n;f;e;;w;sie.28;15.21;;y;w;u;w;t;p;;d;u
p;cze.59;x;g;n;f;e;;w;sie.58;12.wrz;;y;w;u;w;t;p;;d;u
p;sie.66;p;g;n;f;e;;w;sie.87;16.85;;y;w;u;w;t;p;;d;u
p;07.wrz;x;g;n;f;e;;w;sie.57;18.lut;;y;w;u;w;t;p;;d;u
p;cze.69;x;g;n;f;e;;w;07.kwi;14.25;;y;w;u;w;t;p;;d;u
p;lip.58;x;g;n;f;e;;w;sie.89;15.76;;y;w;u;w;t;p;;d;a
p;lip.22;p;g;n;f;e;;w;sie.41;15.87;;y;w;u;w;t;p;;d;u
p;lip.37;x;g;n;f;e;;w;lip.22;14.66;;y;w;u;w;t;p;;d;u
p;lip.76;x;g;n;f;e;;w;lip.37;13.72;;y;w;u;w;t;p;;d;a
p;cze.84;p;g;n;f;e;;w;lip.71;15.62;;y;w;u;w;t;p;;d;a
p;07.lip;p;g;n;f;e;;w;09.cze;18.0;;y;w;u;w;t;p;;d;a
p;wrz.14;p;g;n;f;e;;w;wrz.13;18.81;;y;w;u;w;t;p;;d;u
p;lip.94;p;g;n;f;e;;w;wrz.24;15.wrz;;y;w;u;w;t;p;;d;a
p;cze.37;x;g;n;f;e;;w;lip.38;13.26;;y;w;u;w;t;p;;d;u
p;lip.25;x;g;n;f;e;;w;sie.54;15.42;;y;w;u;w;t;p;;d;a
p;sie.28;p;g;n;f;e;;w;08.mar;13.89;;y;w;u;w;t;p;;d;a
p;lip.18;x;g;n;f;e;;w;lip.54;15.97;;y;w;u;w;t;p;;d;u
p;05.maj;p;g;n;f;e;;w;cze.28;paü.99;;y;w;u;w;t;p;;d;a
p;7.0;p;g;n;f;e;;w;lip.22;12.wrz;;y;w;u;w;t;p;;d;u
p;06.kwi;x;g;n;f;e;;w;lip.27;14.66;;y;w;u;w;t;p;;d;a
p;sie.54;p;g;n;f;e;;w;lip.34;gru.73;;y;w;u;w;t;p;;d;u
p;sie.18;p;g;n;f;e;;w;sie.19;14.26;;y;w;u;w;t;p;;d;u
p;sie.41;p;g;n;f;e;;w;sie.35;15.84;;y;w;u;w;t;p;;d;u
p;lip.43;x;g;n;f;e;;w;sie.25;14.89;;y;w;u;w;t;p;;d;a
p;lip.59;p;g;n;f;e;;w;lip.86;gru.64;;y;w;u;w;t;p;;d;a
p;lip.52;p;g;n;f;e;;w;sie.63;18.21;;y;w;u;w;t;p;;d;a
p;08.sty;p;g;n;f;e;;w;08.lip;13.67;;y;w;u;w;t;p;;d;u
p;cze.87;x;g;n;f;e;;w;lip.31;14.17;;y;w;u;w;t;p;;d;a
p;cze.91;x;g;n;f;e;;w;sie.16;16.sty;;y;w;u;w;t;p;;d;u
p;8.0;x;g;n;f;e;;w;lip.58;15.87;;y;w;u;w;t;p;;d;a
p;sie.48;p;g;n;f;e;;w;sie.75;16.35;;y;w;u;w;t;p;;d;u
p;lip.47;p;g;n;f;e;;w;09.sty;15.54;;y;w;u;w;t;p;;d;a
p;lip.72;p;g;n;f;e;;w;sie.98;17.gru;;y;w;u;w;t;p;;d;u
p;cze.29;p;g;n;f;e;;w;lip.56;13.69;;y;w;u;w;t;p;;d;u
p;lip.24;x;g;n;f;e;;w;sie.56;14.83;;y;w;u;w;t;p;;d;u
p;08.lut;p;g;n;f;e;;w;08.maj;16.31;;y;w;u;w;t;p;;d;a
p;sie.59;p;g;n;f;e;;w;lip.53;16.maj;;y;w;u;w;t;p;;d;a
p;lip.43;p;g;n;f;e;;w;sie.36;16.23;;y;w;u;w;t;p;;d;u
p;lip.86;x;g;n;f;e;;w;07.kwi;13.kwi;;y;w;u;w;t;p;;d;u
p;wrz.89;x;g;n;f;e;;w;10.wrz;20.18;;y;w;u;w;t;p;;d;u
p;sie.61;p;g;n;f;e;;w;sie.45;15.72;;y;w;u;w;t;p;;d;u
p;lip.17;x;g;n;f;e;;w;07.kwi;15.23;;y;w;u;w;t;p;;d;u
p;07.sie;x;g;n;f;e;;w;lip.84;14.57;;y;w;u;w;t;p;;d;u
p;cze.57;x;g;n;f;e;;w;lip.84;13.75;;y;w;u;w;t;p;;d;a
p;07.lip;x;g;n;f;e;;w;lip.65;14.wrz;;y;w;u;w;t;p;;d;u
p;lip.21;x;g;n;f;e;;w;08.gru;14.lis;;y;w;u;w;t;p;;d;a
p;lip.83;p;g;n;f;e;;w;sie.84;15.88;;y;w;u;w;t;p;;d;u
p;lip.53;x;g;n;f;e;;w;lip.79;16.13;;y;w;u;w;t;p;;d;a
p;lip.93;p;g;n;f;e;;w;lip.78;14.43;;y;w;u;w;t;p;;d;u
p;lip.93;x;g;n;f;e;;w;lip.58;14.61;;y;w;u;w;t;p;;d;a
p;08.lip;x;g;n;f;e;;w;sie.62;16.83;;y;w;u;w;t;p;;d;u
p;07.wrz;p;g;n;f;e;;w;lip.71;gru.91;;y;w;u;w;t;p;;d;u
p;sie.35;x;g;n;f;e;;w;sie.79;18.48;;y;w;u;w;t;p;;d;u
p;cze.15;x;g;n;f;e;;w;lip.45;13.62;;y;w;u;w;t;p;;d;a
p;06.cze;p;g;n;f;e;;w;cze.99;11.wrz;;y;w;u;w;t;p;;d;a
p;lip.69;p;g;n;f;e;;w;sie.65;15.55;;y;w;u;w;t;p;;d;u
p;cze.92;x;g;n;f;e;;w;wrz.18;18.lis;;y;w;u;w;t;p;;d;a
p;lip.67;x;g;n;f;e;;w;07.mar;14.32;;y;w;u;w;t;p;;d;a
p;cze.79;p;g;n;f;e;;w;lip.47;13.65;;y;w;u;w;t;p;;d;u
p;cze.83;x;g;n;f;e;;w;sie.87;16.22;;y;w;u;w;t;p;;d;u
p;cze.38;x;g;n;f;e;;w;sie.43;14.68;;y;w;u;w;t;p;;d;a
p;cze.93;x;g;n;f;e;;w;lip.13;13.59;;y;w;u;w;t;p;;d;a
p;lip.71;x;g;n;f;e;;w;lip.47;13.22;;y;w;u;w;t;p;;d;u
p;sie.43;x;g;n;f;e;;w;sie.61;17.kwi;;y;w;u;w;t;p;;d;a
p;lip.25;p;g;n;f;e;;w;sie.74;16.56;;y;w;u;w;t;p;;d;u
p;07.lip;x;g;n;f;e;;w;sie.22;16.29;;y;w;u;w;t;p;;d;u
p;lip.83;p;g;n;f;e;;w;lip.78;13.22;;y;w;u;w;t;p;;d;a
p;lip.75;p;g;n;f;e;;w;08.sie;16.71;;y;w;u;w;t;p;;d;a
p;sie.94;p;g;n;f;e;;w;wrz.75;20.kwi;;y;w;u;w;t;p;;d;a
p;cze.34;x;g;n;f;e;;w;lip.75;15.82;;y;w;u;w;t;p;;d;a
p;maj.85;x;g;n;f;e;;w;cze.96;lis.62;;y;w;u;w;t;p;;d;u
p;lip.54;x;g;n;f;e;;w;lip.37;14.53;;y;w;u;w;t;p;;d;u
p;cze.96;x;g;n;f;e;;w;sie.48;18.23;;y;w;u;w;t;p;;d;a
p;8.0;x;g;n;f;e;;w;08.wrz;15.26;;y;w;u;w;t;p;;d;u
p;sie.76;p;g;n;f;e;;w;lip.94;17.kwi;;y;w;u;w;t;p;;d;u
p;lip.42;x;g;n;f;e;;w;sie.34;16.0;;y;w;u;w;t;p;;d;a
p;cze.71;p;g;n;f;e;;w;lip.42;14.lut;;y;w;u;w;t;p;;d;u
p;lip.13;p;g;n;f;e;;w;lip.17;13.gru;;y;w;u;w;t;p;;d;a
p;sie.33;p;g;n;f;e;;w;lip.59;16.cze;;y;w;u;w;t;p;;d;a
p;lip.24;x;g;n;f;e;;w;sie.66;15.56;;y;w;u;w;t;p;;d;u
p;08.lip;x;g;n;f;e;;w;sie.67;17.lut;;y;w;u;w;t;p;;d;a
p;lip.66;x;g;n;f;e;;w;sie.36;16.23;;y;w;u;w;t;p;;d;a
p;sie.14;p;g;n;f;e;;w;lip.46;14.82;;y;w;u;w;t;p;;d;a
p;lip.42;p;g;n;f;e;;w;lip.82;16.31;;y;w;u;w;t;p;;d;u
p;08.sty;x;g;n;f;e;;w;08.sie;15.84;;y;w;u;w;t;p;;d;u
p;lip.71;p;g;n;f;e;;w;lip.19;lis.56;;y;w;u;w;t;p;;d;a
p;lip.94;p;g;n;f;e;;w;sie.19;16.61;;y;w;u;w;t;p;;d;u
p;sie.53;x;g;n;f;e;;w;sie.66;15.sie;;y;w;u;w;t;p;;d;u
p;lip.82;x;g;n;f;e;;w;lip.97;14.mar;;y;w;u;w;t;p;;d;a
p;lip.18;p;g;n;f;e;;w;lip.46;15.77;;y;w;u;w;t;p;;d;u
p;cze.91;x;g;n;f;e;;w;08.gru;14.63;;y;w;u;w;t;p;;d;u
p;lip.69;p;g;n;f;e;;w;wrz.26;18.sie;;y;w;u;w;t;p;;d;a
p;lip.39;x;g;n;f;e;;w;lip.66;13.81;;y;w;u;w;t;p;;d;a
p;08.maj;p;g;n;f;e;;w;sie.66;16.gru;;y;w;u;w;t;p;;d;u
p;cze.26;x;g;n;f;e;;w;lip.63;gru.84;;y;w;u;w;t;p;;d;u
p;lip.17;p;g;n;f;e;;w;lip.94;14.74;;y;w;u;w;t;p;;d;a
p;lip.52;p;g;n;f;e;;w;08.cze;14.48;;y;w;u;w;t;p;;d;a
p;lip.56;p;g;n;f;e;;w;lip.76;16.14;;y;w;u;w;t;p;;d;u
p;sie.43;p;g;n;f;e;;w;sie.16;17.47;;y;w;u;w;t;p;;d;a
p;cze.43;x;g;n;f;e;;w;cze.84;13.mar;;y;w;u;w;t;p;;d;u
p;lip.97;p;g;n;f;e;;w;lip.35;13.43;;y;w;u;w;t;p;;d;a
p;sie.54;p;g;n;f;e;;w;wrz.49;17.22;;y;w;u;w;t;p;;d;u
p;06.maj;x;g;n;f;e;;w;lip.31;14.96;;y;w;u;w;t;p;;d;a
p;sie.84;p;g;n;f;e;;w;08.gru;16.65;;y;w;u;w;t;p;;d;u
p;cze.29;p;g;n;f;e;;w;cze.37;13.51;;y;w;u;w;t;p;;d;a
p;wrz.15;p;g;n;f;e;;w;sie.16;14.71;;y;w;u;w;t;p;;d;u
p;cze.59;x;g;n;f;e;;w;07.sie;15.42;;y;w;u;w;t;p;;d;u
p;lip.38;p;g;n;f;e;;w;sie.73;17.96;;y;w;u;w;t;p;;d;a
p;lip.61;x;g;n;f;e;;w;lip.94;15.lis;;y;w;u;w;t;p;;d;a
p;09.cze;x;g;n;f;e;;w;08.lis;17.sie;;y;w;u;w;t;p;;d;u
p;lip.31;x;g;n;f;e;;w;cze.75;gru.94;;y;w;u;w;t;p;;d;a
p;sie.19;p;g;n;f;e;;w;lip.42;13.65;;y;w;u;w;t;p;;d;u
p;lip.86;x;g;n;f;e;;w;sie.32;16.44;;y;w;u;w;t;p;;d;a
p;08.mar;x;g;n;f;e;;w;sie.78;16.77;;y;w;u;w;t;p;;d;a
p;sie.38;x;g;n;f;e;;w;wrz.13;17.14;;y;w;u;w;t;p;;d;u
p;cze.44;p;g;n;f;e;;w;08.gru;15.42;;y;w;u;w;t;p;;d;u
p;lip.33;p;g;n;f;e;;w;07.lis;lis.91;;y;w;u;w;t;p;;d;u
p;lip.97;p;g;n;f;e;;w;sie.22;14.95;;y;w;u;w;t;p;;d;a
p;lip.13;x;g;n;f;e;;w;sie.93;18.96;;y;w;u;w;t;p;;d;u
p;07.lut;x;g;n;f;e;;w;06.lip;lis.31;;y;w;u;w;t;p;;d;u
p;08.cze;x;g;n;f;e;;w;lip.39;14.85;;y;w;u;w;t;p;;d;u
p;sie.22;x;g;n;f;e;;w;sie.36;15.0;;y;w;u;w;t;p;;d;u
p;cze.49;x;g;n;f;e;;w;07.gru;gru.72;;y;w;u;w;t;p;;d;u
p;cze.88;p;g;n;f;e;;w;lip.52;13.lip;;y;w;u;w;t;p;;d;u
p;lip.77;p;g;n;f;e;;w;09.lip;15.49;;y;w;u;w;t;p;;d;a
p;07.lip;p;g;n;f;e;;w;lip.23;14.52;;y;w;u;w;t;p;;d;a
p;cze.14;p;g;n;f;e;;w;cze.93;15.14;;y;w;u;w;t;p;;d;a
p;sie.26;p;g;n;f;e;;w;lip.52;14.29;;y;w;u;w;t;p;;d;u
p;sie.88;x;g;n;f;e;;w;sie.65;15.99;;y;w;u;w;t;p;;d;u
p;cze.77;x;g;n;f;e;;w;sie.44;13.24;;y;w;u;w;t;p;;d;u
p;lip.86;x;g;n;f;e;;w;lip.62;14.45;;y;w;u;w;t;p;;d;a
p;lip.21;x;g;n;f;e;;w;06.sie;15.25;;y;w;u;w;t;p;;d;u
p;lip.92;p;g;n;f;e;;w;lip.39;14.99;;y;w;u;w;t;p;;d;a
p;08.kwi;x;g;n;f;e;;w;sie.67;15.26;;y;w;u;w;t;p;;d;u
p;lip.78;p;g;n;f;e;;w;lip.81;14.95;;y;w;u;w;t;p;;d;a
p;08.lis;x;g;n;f;e;;w;07.gru;14.kwi;;y;w;u;w;t;p;;d;u
p;sie.84;p;g;n;f;e;;w;sie.69;17.38;;y;w;u;w;t;p;;d;u
p;lip.24;p;g;n;f;e;;w;sie.33;15.77;;y;w;u;w;t;p;;d;u
p;sie.61;p;g;n;f;e;;w;sie.45;15.61;;y;w;u;w;t;p;;d;u
p;lip.69;x;g;n;f;e;;w;08.lip;16.87;;y;w;u;w;t;p;;d;u
p;sie.14;p;g;n;f;e;;w;sie.67;15.sie;;y;w;u;w;t;p;;d;u
p;06.cze;x;g;n;f;e;;w;08.lut;16.17;;y;w;u;w;t;p;;d;a
p;maj.68;x;g;n;f;e;;w;cze.86;15.mar;;y;w;u;w;t;p;;d;a
p;08.lut;p;g;n;f;e;;w;sie.18;15.44;;y;w;u;w;t;p;;d;a
p;sie.62;x;g;n;f;e;;w;sie.43;16.99;;y;w;u;w;t;p;;d;a
p;cze.63;x;g;n;f;e;;w;08.cze;14.maj;;y;w;u;w;t;p;;d;a
p;lip.72;p;g;n;f;e;;w;sie.41;16.69;;y;w;u;w;t;p;;d;a
p;cze.24;x;g;n;f;e;;w;lip.93;13.72;;y;w;u;w;t;p;;d;a
p;lip.79;x;g;n;f;e;;w;cze.91;14.maj;;y;w;u;w;t;p;;d;a
p;sie.21;p;g;n;f;e;;w;9.0;17.64;;y;w;u;w;t;p;;d;a
p;07.sie;p;g;n;f;e;;w;lip.77;15.maj;;y;w;u;w;t;p;;d;a
p;sie.44;p;g;n;f;e;;w;wrz.54;18.lut;;y;w;u;w;t;p;;d;a
p;lip.29;x;g;n;f;e;;w;lip.27;14.35;;y;w;u;w;t;p;;d;u
p;09.sty;p;g;n;f;e;;w;sie.61;18.79;;y;w;u;w;t;p;;d;u
p;lip.54;p;g;n;f;e;;w;lip.96;13.51;;y;w;u;w;t;p;;d;a
p;sie.28;x;g;n;f;e;;w;lip.92;15.61;;y;w;u;w;t;p;;d;u
p;lip.37;x;g;n;f;e;;w;08.sie;15.43;;y;w;u;w;t;p;;d;a
